name,date,variable,median,q5,q25,q75,q95
cumulative_exposure,2020-04-12,East of England,0.09279840457114769,0.066998515583602,0.08269961256619696,0.10382840122240705,0.1140631281599379
cumulative_exposure,2020-04-12,London,0.13599153884281984,0.12512274354615477,0.13090756961014446,0.13939147264255722,0.14816612613001615
cumulative_exposure,2020-04-12,Midlands,0.059654140065178884,0.04832322032036543,0.05480824979547799,0.06379474551821038,0.0698133252421857
cumulative_exposure,2020-04-12,North East and Yorkshire,0.05658743617160589,0.032797288501960446,0.045789404774685794,0.06784624223517619,0.08461980529920403
cumulative_exposure,2020-04-12,North West,0.11467975255073742,0.0983557853263596,0.10716969985061645,0.1198024483695464,0.1297253329149301
cumulative_exposure,2020-04-12,South East,0.0497830090770246,0.04198428389818621,0.04656940319479491,0.052949669837322744,0.056887723225798874
cumulative_exposure,2020-04-12,South West,0.04019380376231718,0.033573869388989534,0.03782332916288639,0.04199707299214752,0.044751681776976894
cumulative_exposure,2020-04-13,East of England,0.09341076896501721,0.06761240734175543,0.08329425386958089,0.10428287489106114,0.11450619055322789
cumulative_exposure,2020-04-13,London,0.13632870276665354,0.12566800430588904,0.13134600153934986,0.14001760663187568,0.1483790439253991
cumulative_exposure,2020-04-13,Midlands,0.060056072433186114,0.04867894079986235,0.05512780244312551,0.06414317967778144,0.07009835149169788
cumulative_exposure,2020-04-13,North East and Yorkshire,0.056915270585490285,0.03302846087643444,0.04613171255356899,0.06810394826274654,0.08485706751391561
cumulative_exposure,2020-04-13,North West,0.11512748314944637,0.09879388023054986,0.10767733478717319,0.12027949360611762,0.1301423444296278
cumulative_exposure,2020-04-13,South East,0.050547909522572265,0.04256991100427486,0.047175783471441746,0.05354281984574988,0.0575484076685302
cumulative_exposure,2020-04-13,South West,0.04038047729351335,0.03371839845579959,0.03794644322094287,0.04220655683105706,0.04487410304942636
cumulative_exposure,2020-04-14,East of England,0.09400684989375879,0.06821538859968578,0.08403110004139774,0.10464104720882841,0.1149480788575934
cumulative_exposure,2020-04-14,London,0.13667042982363714,0.12618135847780512,0.1318280011438371,0.14054414308071736,0.14861228092956605
cumulative_exposure,2020-04-14,Midlands,0.06037811578529778,0.04903250701097323,0.055443421779818425,0.06449965134510688,0.0703800905992244
cumulative_exposure,2020-04-14,North East and Yorkshire,0.057239374111273944,0.033248779869939245,0.046457396629585944,0.06835547075895737,0.08509607613914354
cumulative_exposure,2020-04-14,North West,0.11554994639622568,0.09922339465723011,0.10801186769750626,0.1206533516045841,0.13027723714778588
cumulative_exposure,2020-04-14,South East,0.051449889676483895,0.04293600474737668,0.04792328311094992,0.05404034152238279,0.0583123716030807
cumulative_exposure,2020-04-14,South West,0.040492949747914286,0.03386357641262229,0.03807389779272171,0.04239065732868294,0.0449921084680336
cumulative_exposure,2020-04-15,East of England,0.09461155301133145,0.06879992146019487,0.08474351926604237,0.10506780909951545,0.11540753822350779
cumulative_exposure,2020-04-15,London,0.13701505988582668,0.12662169028383488,0.13225726503935853,0.1408997630480175,0.14886810721072072
cumulative_exposure,2020-04-15,Midlands,0.06059806756102587,0.049382179649719325,0.055769995134262035,0.06486691076794815,0.07065942503914491
cumulative_exposure,2020-04-15,North East and Yorkshire,0.05755820391678922,0.033459646220226597,0.046766700086960156,0.06860032240845143,0.08533726137590396
cumulative_exposure,2020-04-15,North West,0.11584187382344963,0.09963600053510391,0.10834861424802043,0.12091781302170877,0.13041752989295832
cumulative_exposure,2020-04-15,South East,0.052006456143774304,0.04330463053865583,0.04870999622239183,0.054615898970687776,0.05898680609634836
cumulative_exposure,2020-04-15,South West,0.04064621051475403,0.03400933693018505,0.03820635837638578,0.04257148128932006,0.04510622458992544
cumulative_exposure,2020-04-16,East of England,0.09513617128451977,0.06935854485215934,0.08521842565569421,0.10567930771435705,0.11587912652803517
cumulative_exposure,2020-04-16,London,0.1373653331585578,0.1268874271135712,0.132615188030191,0.1412770480968792,0.14923195815846915
cumulative_exposure,2020-04-16,Midlands,0.0608218349010361,0.04972646991292859,0.05613392986958157,0.06518531682463921,0.07093709202522219
cumulative_exposure,2020-04-16,North East and Yorkshire,0.05787035220072989,0.03366235488741623,0.0470601520599708,0.068838166620586,0.08558094288981485
cumulative_exposure,2020-04-16,North West,0.11612276867153087,0.10002847340731609,0.10868377366066637,0.12118404032133097,0.1305634304240437
cumulative_exposure,2020-04-16,South East,0.05245575999351132,0.043777850525803894,0.049423705189989536,0.055265442070981274,0.05963544957145555
cumulative_exposure,2020-04-16,South West,0.04080621859392303,0.034155233094631754,0.03834391197099357,0.042744804549481256,0.04521712535890789
cumulative_exposure,2020-04-17,East of England,0.09567465128368807,0.06988456328793981,0.08583767111877741,0.10625883960804192,0.11642417139310689
cumulative_exposure,2020-04-17,London,0.13774775210703155,0.1273785593062153,0.1330198932220466,0.14173021495842758,0.14957270253769053
